  1.9930000000E+00  8.0082025522E+00  1.2308810656E-32  1.1957276628E-32  1.1839291692E-32
  2.0744000000E+00  7.2662652568E+00  1.3590307347E-35  1.3218448586E-35  1.3096680610E-35
  2.1590000000E+00  6.5915313397E+00  8.5861749735E-39  8.3611467504E-39  8.2892740313E-39
  2.2471000000E+00  5.9780004990E+00  2.9191442989E-42  2.8458763286E-42  2.8230605761E-42
  2.3388000000E+00  5.4201724584E+00  5.0920819438E-46  4.9697218553E-46  4.9325815648E-46
  2.4343000000E+00  4.9133469816E+00  4.2878212809E-50  4.1892092877E-50  4.1600426216E-50
  2.5336000000E+00  4.4528238322E+00  1.6660727853E-54  1.6294085357E-54  1.6188425083E-54
  2.6370000000E+00  4.0345028043E+00  2.7591682738E-59  2.7010763666E-59  2.6847676334E-59
  2.7447000000E+00  3.6546837117E+00  1.8068569227E-64  1.7704719200E-64  1.7605214547E-64
  2.8567000000E+00  3.3099663837E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.9733000000E+00  2.9970506542E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.0946000000E+00  2.7131363825E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.2209000000E+00  2.4556234380E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.3523000000E+00  2.2220116949E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.4892000000E+00  2.0103010528E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.6316000000E+00  1.8183914060E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.7798000000E+00  1.6444826640E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.9340000000E+00  1.4868747414E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.0946000000E+00  1.3441675679E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.2617000000E+00  1.2148610680E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.4356000000E+00  1.0978551864E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.6166000000E+00  9.9189986031E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.8050000000E+00  8.9602504092E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.0011000000E+00  8.0928068050E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.2052000000E+00  7.3079673531E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.4176000000E+00  6.5981316714E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.6387000000E+00  5.9562994082E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.8689000000E+00  5.3759702365E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.1084000000E+00  4.8514438699E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.3577000000E+00  4.3773200368E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.6171000000E+00  3.9489985062E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.8872000000E+00  3.5619790517E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.1682000000E+00  3.2123614773E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.4608000000E+00  2.8966456071E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.7653000000E+00  2.6116312801E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.0822000000E+00  2.3542183406E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.4120000000E+00  2.1219066629E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.7553000000E+00  1.9122961263E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.1126000000E+00  1.7230866152E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.4845000000E+00  1.5523780341E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.8716000000E+00  1.3984702976E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
